idrss_entries,title,public_date,category,provider,number_of_articles
"12322","Paul Ryan Is Incorrect On Why Interest Rates Are So Low","Tue Mar 12 12:56:37 EDT 2013","Business","Business Insider","52"
"12323","ECB's Weidmann warns against negative deposit rate","Tue Mar 12 13:01:26 EDT 2013","Business","Reuters","52"
"12338","So. California Better Business Bureau Expelled","Tue Mar 12 13:08:14 EDT 2013","Business","ABC News","23"
"12349","BOJ Nominee Sets Parameters for Next Moves","Tue Mar 12 13:15:27 EDT 2013","Business","Wall Street Journal","123"
"12350","Don't Ignore This Bullish Trend In Gold Prices: SPDR Gold Trust ETF (GLD)","Tue Mar 12 13:18:24 EDT 2013","Business","ETF Daily News","61"
"12355","Gold futures climb toward $1600 an ounce","Tue Mar 12 08:54:42 EDT 2013","Business","MarketWatch","61"
"12363","Sheryl Sandberg's Advice to the Privileged","Tue Mar 12 13:22:55 EDT 2013","Business","Bloomberg","164"
"12364","Global shares slip after seven-day run, yen gains on dollar","Tue Mar 12 13:31:58 EDT 2013","Business","Reuters","71"
"12365","U.S. Cuts 2013 Oil Forecast to $91.92","Tue Mar 12 13:06:35 EDT 2013","Business","Bloomberg","173"
"12366","Senators Decide Not to Mess with Mary Jo White","Tue Mar 12 12:35:06 EDT 2013","Business","Bloomberg","44"
"12373","WTI Narrows Brent Discount to Lowest Level in Five Weeks","Tue Mar 12 13:32:20 EDT 2013","Business","Businessweek","173"
"12434","Stocks slip, S&P 500 record high hopes fade","Tue Mar 12 13:50:43 EDT 2013","Business","USA TODAY","339"
"12441","SEC nominee White: No bank is too-big-to-charge","Tue Mar 12 13:47:13 EDT 2013","Business","MarketWatch","48"
"12458","China's Dead Pigs Many More Than Thought","Tue Mar 12 11:39:55 EDT 2013","Business","Wall Street Journal","191"
"12459","Wal-Mart's Holley Says February Sales Returned to Normal","Tue Mar 12 13:34:35 EDT 2013","Business","Bloomberg","21"
"12477","SFO's Autonomy inquiry thrown into doubt","Tue Mar 12 13:57:22 EDT 2013","Business","Financial Times","76"
"12479","FCC Approves T-Mobile and MetroPCS Merger","Tue Mar 12 14:01:21 EDT 2013","Business","Forbes","27"
"12494","New Hostess owner eyes Twinkies return by summer","Tue Mar 12 14:05:08 EDT 2013","Business","Chicago Tribune","35"
"12499","MetroPCS urges shareholders to approve T-Mobile merger","Tue Mar 12 14:04:29 EDT 2013","Business","Los Angeles Times","31"
"12504","Treasurys gain for first time in six sessions","Tue Mar 12 14:15:23 EDT 2013","Business","MarketWatch","52"
"12516","Marissa Mayer's unorthodox leadership at Yahoo","Tue Mar 12 14:06:18 EDT 2013","Business","Washington Post","172"
"12542","Twinkies return expected by summer, new Hostess says","Tue Mar 12 14:05:08 EDT 2013","Business","Chicago Tribune","34"
"12550","The Two Things Sheryl Sandberg Says She Would Do To Make Things Better ...","Tue Mar 12 14:18:23 EDT 2013","Business","Forbes","173"
"12551","Robert Half survey shows more Dallas-area companies plan to hire in the ...","Tue Mar 12 14:18:11 EDT 2013","Business","Dallas Morning News (blog)","15"
"12560","FCC Approves Merger of T-Mobile USA and MetroPCS, Agency Says","Tue Mar 12 14:04:26 EDT 2013","Business","Bloomberg","32"
"12566","Bundesbank Retains Profits","Tue Mar 12 14:24:43 EDT 2013","Business","Wall Street Journal","56"
"12567","BOND REPORT: Treasurys Gain For First Time In Six Sessions","Tue Mar 12 14:23:20 EDT 2013","Business","NASDAQ","49"
"12577","Tech Shares Drag Down Stocks","Tue Mar 12 14:17:07 EDT 2013","Business","Wall Street Journal","341"
"12596","Twinkies buyer says cakes could return by summer","Tue Mar 12 14:27:00 EDT 2013","Business","Boston.com","35"
"12597","Merck Says Safety Board Recommends Vytorin Trial Continue","Tue Mar 12 08:57:55 EDT 2013","Business","NASDAQ","-1"
"12606","Are methane hydrates the next big energy source? Japan hopes so.","Tue Mar 12 14:06:02 EDT 2013","Business","Washington Post (blog)","36"
"12607","Glu Mobile shares soar on UK gambling deal","Tue Mar 12 13:13:17 EDT 2013","Business","Businessweek","-1"
"12628","SEC Chair Nominee White Promises Rulemaking Push","Tue Mar 12 14:50:57 EDT 2013","Business","Wall Street Journal (blog)","51"
"12647","Why Zynga Needs To Buy Glu Mobile","Tue Mar 12 13:10:28 EDT 2013","Business","Seeking Alpha","-1"
"12653","GLOBAL MARKETS-Shares slip after 7-day run, yen gains on dollar","Tue Mar 12 15:07:03 EDT 2013","Business","Reuters","74"
"12684","Treasuries Gain as Six-Day Price Decline Boosts Auction Demand","Tue Mar 12 15:10:43 EDT 2013","Business","Bloomberg","53"
"12697","Twinkies due on shelves by summer as $410 million bid OK'd","Tue Mar 12 15:15:48 EDT 2013","Business","CNN","38"
"12707","Number of dead pigs floating in Shanghai river rises to nearly 6000","Tue Mar 12 15:18:56 EDT 2013","Business","New York Daily News","195"
"12717","Wall Street edges down after seven-day rally, hurt by tech","Tue Mar 12 15:31:48 EDT 2013","Business","Reuters","338"
"12734","Stocks edge lower after seven straight gains","Tue Mar 12 15:31:07 EDT 2013","Business","MSN Money","26"
"12735","Up to 600000 tax returns from H&R Block may be delayed","Tue Mar 12 15:26:30 EDT 2013","Business","USA TODAY","33"
"12736","Stocks Narrowly Mixed in Thin Trading; Dow Struggles to Log Another High","Tue Mar 12 15:31:54 EDT 2013","Business","CNBC.com","332"
"12742","Wall Street edges down after seven-day rally, hurt by technology","Tue Mar 12 15:31:48 EDT 2013","Business","Reuters","72"
"12748","MARKET SNAPSHOT: U.S. Stocks Waver After Chinese Data","Mon Mar 11 11:19:40 EDT 2013","Business","NASDAQ","333"
"12754","Is Sheryl Sandberg ignoring maternal instinct?","Tue Mar 12 15:30:50 EDT 2013","Business","Fox Business","179"
"12762","Stocks waver after seven straight gains","Tue Mar 12 15:48:58 EDT 2013","Business","MSN Money","23"
"12763","Over 25% of H&R Block tax returns may be delayed","Tue Mar 12 15:26:30 EDT 2013","Business","USA TODAY","33"
"12777","Twinkies due on shelves by summer","Tue Mar 12 15:31:26 EDT 2013","Business","CNN","43"
"12786","News Summary: White pledges strong SEC enforcement","Tue Mar 12 15:50:00 EDT 2013","Business","The Associated Press","57"
"12787","Fidelity'?s Prior to FSOC: Take No Action, Alternatives Not Workable","Tue Mar 12 13:10:20 EDT 2013","Business","Crane Data LLC","-1"
"12789","Penney's stock jumps on rumors CEO will leave","Tue Mar 12 15:52:42 EDT 2013","Business","Chicago Tribune","30"
"12802","S&P ends winning streak, Dow closes flat","Tue Mar 12 15:44:34 EDT 2013","Business","Reuters","76"
"12803","Stocks: Dow edges higher, S&P 500 slips","Tue Mar 12 16:05:00 EDT 2013","Business","USA TODAY","336"
"12822","Greenberg doubles claims in AIG bailout lawsuit vs US to $55 billion","Tue Mar 12 15:50:37 EDT 2013","Business","Fox Business","22"
"12837","Koch Brothers Won't Rule Out Buying Los Angeles Times","Tue Mar 12 16:00:55 EDT 2013","Business","BuzzFeed","12"
"12862","Koch brothers may be preparing to bid for LA Times","Tue Mar 12 16:07:56 EDT 2013","Business","LA Observed","12"
"12897","Do as I Do, Not As I Say","Tue Mar 12 16:29:11 EDT 2013","Business","Wall Street Journal","189"
"12899","S&P 500 edges down after 7-day rally; Dow ends up","Tue Mar 12 16:08:09 EDT 2013","Business","Reuters","339"
"12910","Treasurys gain, breaking six-session losing streak","Tue Mar 12 16:34:13 EDT 2013","Business","MarketWatch","53"
"12924","BBB's racket in Los Angeles lasted for years","Tue Mar 12 16:43:32 EDT 2013","Business","Los Angeles Times","30"
"12934","Boeing Dreamliner Woes Continues","Tue Mar 12 16:06:44 EDT 2013","Business","Forbes","61"
"12935","Stocks Keep Streak Alive","Tue Mar 12 16:34:46 EDT 2013","Business","Wall Street Journal","346"
"12947","FAA OKs plan for fixing Boeing 787 battery","Tue Mar 12 16:46:14 EDT 2013","Business","Seattle Post Intelligencer","62"
"12952","Shares slip after 7-day run, yen gains on US dollar","Tue Mar 12 16:52:34 EDT 2013","Business","Reuters","77"
"12961","FAA Backs Boeing Plan for Battery Test","Tue Mar 12 16:55:43 EDT 2013","Business","New York Times","66"
"12962","Number of dead pigs flooding Shanghai river rises to nearly 6000","Tue Mar 12 15:43:30 EDT 2013","Business","New York Daily News","201"
"12974","FAA approves Boeing plan to fix 787 Dreamliners","Tue Mar 12 17:01:44 EDT 2013","Business","USA TODAY","66"
"12977","TREASURIES-Prices gain as higher yields lure buyers","Tue Mar 12 16:57:03 EDT 2013","Business","Reuters","59"
"12987","Hostess Picks Apollo-Led Group as New Owner of Twinkies","Tue Mar 12 17:07:30 EDT 2013","Business","New York Times (blog)","61"
"12989","Greenberg Forges Ahead With Lawsuit Over AIG Bailout","Tue Mar 12 17:08:40 EDT 2013","Business","New York Times (blog)","23"
"12995","Apollo, Metrpoulos Win Majority of Hostess Snack-Cakes","Tue Mar 12 17:00:32 EDT 2013","Business","Bloomberg","63"
"13005","Facebook's Sandberg says men need to mentor women more","Tue Mar 12 17:06:27 EDT 2013","Business","Chicago Tribune","192"
"13013","Over 25% of H&R Block Tax Returns May Be Delayed","Tue Mar 12 17:19:04 EDT 2013","Business","CNBC.com","37"
"13041","Putin Names Ally as Head of Russian Central Bank","Tue Mar 12 15:39:10 EDT 2013","Business","New York Times","30"
"13055","Sleep Easy Tonight, America: Twinkies Never Expires","Tue Mar 12 17:17:13 EDT 2013","Business","Wall Street Journal (blog)","75"
"13062","Google's Schmidt to Receive $6 Million Bonus for 2012","Tue Mar 12 17:40:05 EDT 2013","Business","Bloomberg","4"
"13065","Boost for Boeing as FAA agrees 787 fix","Tue Mar 12 17:32:33 EDT 2013","Business","Financial Times","91"
"13078","In China, Dead Pigs With Morning Tea Is Nothing New","Tue Mar 12 17:53:16 EDT 2013","Business","Bloomberg","201"
"13079","Revolving door spins gently for White","Tue Mar 12 17:54:04 EDT 2013","Business","CBS News","61"
"13080","Forget a Hangover; New Twinkies Owner Is on a Sugar Rush","Tue Mar 12 17:53:16 EDT 2013","Business","Wall Street Journal (blog)","78"
"13089","Kansas' congressional delegation protests budget cuts at airport control towers","Tue Mar 12 16:53:54 EDT 2013","Business","Kansas.com","53"
"13093","Midstate airports requesting FAA reconsider tower closures","Tue Mar 12 17:49:44 EDT 2013","Business","Penn Live","55"
"13109","Google's Eric Schmidt scores $6 million bonus","Tue Mar 12 17:40:06 EDT 2013","Business","CNN","8"
"13133","Winners Emerge in Twinkies Auction","Tue Mar 12 18:06:27 EDT 2013","Business","Wall Street Journal","79"
"13146","Twinkies New Owner: Zach Galifianakis, Will Ferrell Could Be New Pitchmen","Tue Mar 12 18:13:13 EDT 2013","Business","Wall Street Journal (blog)","80"
"13147","Supervisor Dianne Jacob Urges Ramonans to Petition Airport Tower Closure","Tue Mar 12 18:13:39 EDT 2013","Business","Patch.com","58"
"13166","BBB's pay racket in Los Angeles lasted for years","Tue Mar 12 17:13:23 EDT 2013","Business","Los Angeles Times","31"
"13167","More than 600000 tax returns delayed due to filing errors","Tue Mar 12 18:22:06 EDT 2013","Business","CNN","42"
"13191","Probes launch of hackers who targeted Jay-Z, Beyonce, LAPD chief","Tue Mar 12 18:09:11 EDT 2013","Business","Los Angeles Times","25"
"13198","UPDATE 2-Putin makes aide Nabiullina Russian central bank chief","Tue Mar 12 15:51:50 EDT 2013","Business","Reuters","32"
"13212","Monetary Watch Japan, Enter New BOJ Chair Kuroda","Tue Mar 12 16:44:29 EDT 2013","Business","Forbes","119"
"13227","Japan's Opposition Unveils BOJ Stance as Iwata Vote in Balance","Tue Mar 12 18:50:54 EDT 2013","Business","Bloomberg","119"
"13255","600000 H&R Block tax returns may be delayed","Tue Mar 12 19:12:49 EDT 2013","Business","USA TODAY","45"
"13271","NEWSMAKER-Hostess Cupcakes, Twinkies finds their savior","Tue Mar 12 19:17:18 EDT 2013","Business","Reuters","88"
"13272","Better Business Bureau LA chapter changes name after expulsion","Tue Mar 12 19:17:14 EDT 2013","Business","Los Angeles Times","32"
"13279","S&P 500 dips after 7-day rally; Dow edges up to record high","Tue Mar 12 17:38:27 EDT 2013","Business","Reuters","399"
"13283","Google pays executives $15m in bonuses","Tue Mar 12 19:13:59 EDT 2013","Business","BBC News","12"
"13284","Hostess Cupcakes, Twinkies finds their savior","Tue Mar 12 19:23:34 EDT 2013","Business","Reuters","90"
"13305","How A Leaker Got Access To Celebs' Credit Reports","Tue Mar 12 19:28:28 EDT 2013","Business","Forbes","23"
"13322","Mexico Leader's Next Push Is to Tackle Energy","Tue Mar 12 19:26:29 EDT 2013","Business","Wall Street Journal","71"
"13328","Anlaysis: Mexico telecoms reform pits America Movil vs. Televisa","Tue Mar 12 19:37:34 EDT 2013","Business","Fox Business","71"
"13335","Twinkies New Owner: Zach Galifianakis Could Be New Pitchman","Tue Mar 12 19:54:38 EDT 2013","Business","Wall Street Journal (blog)","92"
"13336","Analysis: Mexico telecoms reform pits America Movil vs. Televisa","Tue Mar 12 19:55:57 EDT 2013","Business","Reuters","71"
"13338","Two private equity firms to buy Twinkies, other Hostess brands","Tue Mar 12 19:54:13 EDT 2013","Business","Los Angeles Times","94"
"13348","Twinkies buyers hungry for more Hostess cakes, makes offer for Drake's","Tue Mar 12 20:03:50 EDT 2013","Business","Washington Post","94"
"13360","Chase Bank Site Goes Down After Attack","Tue Mar 12 19:30:49 EDT 2013","Business","CNBC.com","9"
"13410","Mary Jo White faces no opposition at SEC confirmation hearing","Tue Mar 12 20:14:10 EDT 2013","Business","Washington Post","66"
"13421","Yen bears take a short break, GBP sees little reprieve","Tue Mar 12 18:37:26 EDT 2013","Business","Reuters India","122"
"13422","FAA approves Boeing plan to fix 787 Dreamliner's fire-plagued batteries ...","Tue Mar 12 20:27:57 EDT 2013","Business","Washington Post","124"
"13424","Hostess Sells Twinkies Brand to Investment Firms","Tue Mar 12 20:50:25 EDT 2013","Business","New York Times (blog)","93"
"13427","Asian shares capped, sterling remains vulnerable","Tue Mar 12 20:34:01 EDT 2013","Business","Reuters","124"
"13435","US Backs Boeing Plan For Testing 787 Battery","Tue Mar 12 20:55:02 EDT 2013","Business","New York Times","124"
"13436","Mary Jo White Says Her SEC Would Be Tough on Wall St.","Tue Mar 12 20:50:26 EDT 2013","Business","New York Times","67"
"13458","BOJ head nominee Kuroda: must work on market expectations","Sun Mar 10 20:21:55 EDT 2013","Business","Reuters","126"
"13470","Extending His Sway, Putin Names Loyalist to Head Russian Central Bank","Tue Mar 12 19:55:36 EDT 2013","Business","New York Times","35"
"13478","Cyber attack stops access to JPMorgan Chase site","Tue Mar 12 21:01:27 EDT 2013","Business","Reuters","14"
"13484","Top China Stories from WSJ: Dead Pigs, Pixar Challenge, Cyberattacks","Tue Mar 12 21:14:24 EDT 2013","Business","Wall Street Journal (blog)","202"
"13504","A Low-Fat Twinkie? Not Quite Yet","Tue Mar 12 21:41:33 EDT 2013","Business","Wall Street Journal","95"
"13510","Nikkei turns higher as weak yen lifts exporters, financials","Tue Mar 12 21:36:00 EDT 2013","Business","Reuters","66"
"13513","Yen Climbs for Second Day as Japan Stocks Drop; Gasoline Rises","Tue Mar 12 21:10:50 EDT 2013","Business","Bloomberg","133"
"13514","Google Gives Cash Bonuses to Schmidt, Top Executives","Tue Mar 12 18:01:13 EDT 2013","Business","Wall Street Journal","14"
"13529","JP Morgan Confirms Denial-of-Service Attacks on Chase.com","Tue Mar 12 19:37:34 EDT 2013","Business","Fox Business","12"
"13534","Shanghai Dead Pig Count Hits 5916, Government Paper Says","Tue Mar 12 21:55:22 EDT 2013","Business","Forbes","203"
"13535","Yen Remains Higher as Japan's Opposition Weighs BOJ Nominations","Tue Mar 12 21:58:16 EDT 2013","Business","Businessweek","143"
"13548","Boeing cleared to test redesigned battery system on 787 Dreamliner","Tue Mar 12 21:31:46 EDT 2013","Business","The Guardian","127"
"13558","Shanghai Pulls More Dead Pigs From Rivers","Tue Mar 12 22:23:26 EDT 2013","Business","Wall Street Journal","203"
"13577","Hostess selects Twinkies buyer","Tue Mar 12 22:28:22 EDT 2013","Business","Dallas Morning News","101"
"13586","Google settles data probe for $7 million","Tue Mar 12 22:33:20 EDT 2013","Business","San Francisco Chronicle","16"
"13590","Treasurys Snap Six-Session Losing Streak","Tue Mar 12 17:08:57 EDT 2013","Business","Wall Street Journal","50"
"13619","Asian Shares Drop From 19-Month High as Yen Advances With Crude","Tue Mar 12 23:05:06 EDT 2013","Business","Businessweek","145"
"13628","Banks Weigh on Australian Market","Tue Mar 12 23:13:27 EDT 2013","Business","Wall Street Journal","146"
"13629","Over 25% of H&R Block Tax Returns May be Delayed","Tue Mar 12 19:36:24 EDT 2013","Business","CNBC.com","49"
"13645","BBB expels largest bureau over pay-to-play charges","Tue Mar 12 23:22:26 EDT 2013","Business","Fox News","31"
"13649","Asian shares ease, sterling remains vulnerable","Tue Mar 12 20:34:01 EDT 2013","Business","Reuters","141"
"13651","China: Dead Pigs in River Near 6000","Tue Mar 12 23:06:42 EDT 2013","Business","New York Times","205"
